address,admin_name,external_id,facility_name,latitude,longitude,manager,operation_status,phone
충청남도 아산시 인주면 걸매리 997,충청남도 아산시청,,틈새누리근린공원,36.88067869,126.8670069,충청남도 아산시청,2022-03-30,041-540-2123
충청남도 아산시 배방읍 장재리 1538,충청남도 아산시청,,연고을어린이공원,36.787123,127.091229,충청남도 아산시청,2022-03-30,041-540-2123
충청남도 아산시 배방읍 장재리 1540,충청남도 아산시청,,연화어린이공원,36.784426,127.093775,충청남도 아산시청,2022-03-30,041-540-2123
충청남도 아산시 배방읍 장재리 1415,충청남도 아산시청,,버섯골어린이공원,36.787256,127.096555,충청남도 아산시청,2022-03-30,041-540-2123
충청남도 아산시 배방읍 장재리 1627,충청남도 아산시청,,포도어린이공원,36.785099,127.100594,충청남도 아산시청,2022-03-30,041-540-2123
충청남도 아산시 배방읍 장재리 1841,충청남도 아산시청,,대조원어린이공원,36.788243,127.111081,충청남도 아산시청,2022-03-30,041-540-2123
충청남도 아산시 용화동 1390,충청남도 아산시청,,하늘도시자연공원,36.771048,127.005616,충청남도 아산시청,2022-03-30,041-540-2123
충청남도 아산시 둔포면 석곡리 1481,충청남도 아산시청,,둔포체육공원,36.919466,127.058855,충청남도 아산시청,2022-03-30,041-540-2123
충청남도 아산시 권곡동 448-1,충청남도 아산시청,,아산문화공원,36.794041,127.002321,충청남도 아산시청,2022-03-30,041-540-2123
충청남도 아산시 송악면 역촌리 77,충청남도 아산시청,,외암문화공원,36.725919,127.012942,충청남도 아산시청,2022-03-30,041-540-2123
충청남도 아산시 온천동 318-2,충청남도 아산시청,,3호문화공원,36.784251,126.999608,충청남도 아산시청,2022-03-30,041-540-2123
충청남도 아산시 음봉면 신휴리 766,충청남도 아산시청,,밸리근린공원,36.902288,127.061488,충청남도 아산시청,2022-03-30,041-540-2123
충청남도 아산시 탕정면 명암리 산77-1,충청남도 아산시청,,아산DC2단지1근린공원,36.809075,127.058016,충청남도 아산시청,2022-03-30,041-540-2123
충청남도 아산시 탕정면 명암리 산45-1,충청남도 아산시청,,아산DC2단지2근린공원,36.806382,127.0624004,충청남도 아산시청,2022-03-30,041-540-2123
충청남도 아산시 음봉면 동암리 715,충청남도 아산시청,,동암어린이공원,36.843563,127.067811,충청남도 아산시청,2022-03-30,041-540-2123
충청남도 아산시 음봉면 신휴리 779,충청남도 아산시청,,세모소공원,36.903518,127.0683701,충청남도 아산시청,2022-03-30,041-540-2123
충청남도 아산시 둔포면 석곡리 1516,충청남도 아산시청,,바람소공원,36.914404,127.061457,충청남도 아산시청,2022-03-30,041-540-2123
충청남도 아산시 둔포면 운용리 666,충청남도 아산시청,,길섶소공원,36.933215,127.0635500324,충청남도 아산시청,2022-03-30,041-540-2123
충청남도 아산시 도고면 기곡리 306-1,충청남도 아산시청,,고삿소공원,36.761295,126.886756,충청남도 아산시청,2022-03-30,041-540-2123
충청남도 아산시 온천동 2594,충청남도 아산시청,,중앙소공원,36.7881586,127.0009043,충청남도 아산시청,2022-03-30,041-540-2123
충청남도 아산시 온천동 2574,충청남도 아산시청,,벗소공원,36.7881586,127.0009043,충청남도 아산시청,2022-03-30,041-540-2123
충청남도 아산시 모종동 645,충청남도 아산시청,,만남소공원,36.779543,127.021243,충청남도 아산시청,2022-03-30,041-540-2123
충청남도 아산시 배미동 10-5,충청남도 아산시청,,편백향기소공원,36.800988,126.976447,충청남도 아산시청,2022-03-30,041-540-2123
충청남도 아산시 온천동 2674,충청남도 아산시청,,새날소공원,36.7881586,127.0009043,충청남도 아산시청,2022-03-30,041-540-2123
충청남도 아산시 온천동 1962,충청남도 아산시청,,옥정수변공원,36.7881586,127.0009043,충청남도 아산시청,2022-03-30,041-540-2123
충청남도 아산시 방축동 750,충청남도 아산시청,,방축1수변공원(1),36.774982,126.980427,충청남도 아산시청,2022-03-30,041-540-2123
충청남도 아산시 방축동 737,충청남도 아산시청,,방축1수변공원(2),36.774976,126.981405,충청남도 아산시청,2022-03-30,041-540-2123
충청남도 아산시 방축동 726,충청남도 아산시청,,방축1수변공원(3),36.775204,126.982214,충청남도 아산시청,2022-03-30,041-540-2123
충청남도 아산시 배방읍 공수리 1485,충청남도 아산시청,,은하어린이공원,36.7728796,127.046473,충청남도 아산시청,2022-03-30,041-540-2123
충청남도 아산시 배방읍 공수리 1514,충청남도 아산시청,,온빛어린이공원,36.774994,127.051191,충청남도 아산시청,2022-03-30,041-540-2123
충청남도 아산시 배방읍 북수리 1563,충청남도 아산시청,,아람어린이공원,36.77261984,127.076724,충청남도 아산시청,2022-03-30,041-540-2123
충청남도 아산시 배방읍 북수리 1817,충청남도 아산시청,,움찬어린이공원,36.770374,127.0798404,충청남도 아산시청,2022-03-30,041-540-2123
충청남도 아산시 음봉면 월랑리 698,충청남도 아산시청,,물빛어린이공원,36.845022,127.0685499,충청남도 아산시청,2022-03-30,041-540-2123
충청남도 아산시 모종동 726,충청남도 아산시청,,산들어린이공원,36.778124,127.022691,충청남도 아산시청,2022-03-30,041-540-2123
충청남도 아산시 배방읍 공수리 1593,충청남도 아산시청,,라온소공원,36.776031,127.056075,충청남도 아산시청,2022-03-30,041-540-2123
충청남도 아산시 배방읍 북수리 1618,충청남도 아산시청,,라움소공원,36.772167,127.081019,충청남도 아산시청,2022-03-30,041-540-2123
충청남도 아산시 도고면 북수리 1670,충청남도 아산시청,,미리내소공원,36.7686696,127.0717227,충청남도 아산시청,2022-03-30,041-540-2123
충청남도 아산시 배방읍 공수리 1168,충청남도 아산시청,,다모여어린이공원,36.77134697,127.0572981,충청남도 아산시청,2022-03-30,041-540-2123
충청남도 아산시 배방읍 공수리 637,충청남도 아산시청,,형제어린이공원,36.772518,127.0616829,충청남도 아산시청,2022-03-30,041-540-2123
충청남도 아산시 배방읍 북수리 1278,충청남도 아산시청,,풀내음어린이공원,36.771616,127.071569,충청남도 아산시청,2022-03-30,041-540-2123
충청남도 아산시 온천동 1379,충청남도 아산시청,,새잎어린이공원,36.787515,126.998789,충청남도 아산시청,2022-03-30,041-540-2123
충청남도 아산시 온천동 1442,충청남도 아산시청,,동글어린이공원,36.78984595,126.997842,충청남도 아산시청,2022-03-30,041-540-2123
충청남도 아산시 온천동 1458,충청남도 아산시청,,녹색어린이공원,36.79001141,127.0000937,충청남도 아산시청,2022-03-30,041-540-2123
충청남도 아산시 온천동 1859,충청남도 아산시청,,푸르미어린이공원,36.787538,127.003769,충청남도 아산시청,2022-03-30,041-540-2123
충청남도 아산시 모종동 618,충청남도 아산시청,,드림어린이공원,36.78478119,127.019841,충청남도 아산시청,2022-03-30,041-540-2123
충청남도 아산시 온천동 578,충청남도 아산시청,,제17호공원(어의정),36.776154,126.999145,충청남도 아산시청,2022-03-30,041-540-2123
충청남도 아산시 온천동 760,충청남도 아산시청,,도담어린이공원,36.77850049,127.002632,충청남도 아산시청,2022-03-30,041-540-2123
충청남도 아산시 권곡동 531-3,충청남도 아산시청,,바른뿌리어린이공원,36.787471,127.014068,충청남도 아산시청,2022-03-30,041-540-2123
충청남도 아산시 권곡동 409-3,충청남도 아산시청,,방글어린이공원,36.79096415,127.0097393,충청남도 아산시청,2022-03-30,041-540-2123
충청남도 아산시 권곡동 622,충청남도 아산시청,,햇살어린이공원,36.79358738,127.010656,충청남도 아산시청,2022-03-30,041-540-2123
충청남도 아산시 모종동 575-1,충청남도 아산시청,,노니어린이공원,36.782526,127.013234,충청남도 아산시청,2022-03-30,041-540-2123
충청남도 아산시 모종동 568-6,충청남도 아산시청,,못나루어린이공원,36.783155,127.016625,충청남도 아산시청,2022-03-30,041-540-2123
충청남도 아산시 모종동 572-2,충청남도 아산시청,,볕뉘어린이공원,36.781958,127.015245,충청남도 아산시청,2022-03-30,041-540-2123
충청남도 아산시 권곡동 524-10,충청남도 아산시청,,빛나라어린이공원,36.78935713,127.007454,충청남도 아산시청,2022-03-30,041-540-2123
충청남도 아산시 권곡동 537-7,충청남도 아산시청,,또바기어린이공원,36.78822529,127.008647,충청남도 아산시청,2022-03-30,041-540-2123
충청남도 아산시 방축동 708,충청남도 아산시청,,나비어린이공원,36.78501111,126.9911375,충청남도 아산시청,2022-03-30,041-540-2123
충청남도 아산시 실옥동 539,충청남도 아산시청,,동화어린이공원,36.79023504,126.991185,충청남도 아산시청,2022-03-30,041-540-2123
충청남도 아산시 용화동 972,충청남도 아산시청,,꽃분어린이공원,36.777835,127.008989,충청남도 아산시청,2022-03-30,041-540-2123
충청남도 아산시 용화동 1353(용화택지개발지구내),충청남도 아산시청,,너더리어린이공원,36.772536,127.003042,충청남도 아산시청,2022-03-30,041-540-2123
충청남도 아산시 용화동 400-17,충청남도 아산시청,,삼화어린이공원,36.773122,126.993552,충청남도 아산시청,2022-03-30,041-540-2123
충청남도 아산시 용화동 612,충청남도 아산시청,,한마음어린이공원,36.77550772,126.998151,충청남도 아산시청,2022-03-30,041-540-2123
충청남도 아산시 용화동 711,충청남도 아산시청,,용푸름어린이공원,36.773693,126.996801,충청남도 아산시청,2022-03-30,041-540-2123
충청남도 아산시 인주면 걸매리 271일원1003,충청남도 아산시청,,잎새달근린공원,36.878048,126.868809,충청남도 아산시청,2022-03-30,041-540-2123
충청남도 아산시 인주면 대음리 198,충청남도 아산시청,,해아름근린공원,36.843719,126.8684529,충청남도 아산시청,2022-03-30,041-540-2123
충청남도 아산시 도고면 신언리826,충청남도 아산시청,,자연애소공원,36.756709,126.8716039,충청남도 아산시청,2022-03-30,041-540-2123
충청남도 아산시 도고면 신언리816,충청남도 아산시청,,숲속향기소공원,36.754926,126.871159,충청남도 아산시청,2022-03-30,041-540-2123
충청남도 아산시 온천동 266-133,충청남도 아산시청,,남산근린공원,36.781438,126.995383,충청남도 아산시청,2022-03-30,041-540-2123
충청남도 아산시 용화동 941(모아아파트앞),충청남도 아산시청,,용화근린공원,36.76906399,126.9961665,충청남도 아산시청,2022-03-30,041-540-2123
충청남도 아산시 용화동 1061(용화중),충청남도 아산시청,,장골근린공원,36.780379,126.996783,충청남도 아산시청,2022-03-30,041-540-2123
충청남도 아산시 배방읍 북수리 1471,충청남도 아산시청,,가온어린이공원,36.774605,127.074051,충청남도 아산시청,2022-03-30,041-540-2123
충청남도 아산시 배방읍 북수리 1159,충청남도 아산시청,,울림어린이공원,36.77121923,127.067961,충청남도 아산시청,2022-03-30,041-540-2123
충청남도 아산시 배방읍 북수리 1020,충청남도 아산시청,,아띠어린이공원,36.77213303,127.065475,충청남도 아산시청,2022-03-30,041-540-2123
충청남도 아산시 배방읍 북수리 1376,충청남도 아산시청,,이내어린이공원,36.77462271,127.070853,충청남도 아산시청,2022-03-30,041-540-2123
충청남도 아산시 탕정면 명암리 928-2,충청남도 아산시청,,해밀어린이공원,36.79820424,127.060505,충청남도 아산시청,2022-03-30,041-540-2123
충청남도 아산시 탕정면 명암리 941-1,충청남도 아산시청,,명암어린이공원,36.79720556,127.058318,충청남도 아산시청,2022-03-30,041-540-2123
충청남도 아산시 둔포면 석곡리 1447,충청남도 아산시청,,아름어린이공원,36.921601,127.059742,충청남도 아산시청,2022-03-30,041-540-2123
충청남도 아산시 둔포면 석곡리 1804,충청남도 아산시청,,행복그루어린이공원,36.92188648,127.0546998,충청남도 아산시청,2022-03-30,041-540-2123
충청남도 아산시 둔포면 석곡리 1796,충청남도 아산시청,,한아름어린이공원,36.925259,127.054715,충청남도 아산시청,2022-03-30,041-540-2123
충청남도 아산시 둔포면 석곡리 1820,충청남도 아산시청,,별빛어린이공원,36.922235,127.048953,충청남도 아산시청,2022-03-30,041-540-2123
충청남도 아산시 인주면 대음리 197-3,충청남도 아산시청,,아인어린이공원,36.84480386,126.859363,충청남도 아산시청,2022-03-30,041-540-2123
충청남도 아산시 도고면 기곡리 324-3,충청남도 아산시청,,미소어린이공원,36.760071,126.888119,충청남도 아산시청,2022-03-30,041-540-2123
충청남도 아산시 도고면 기곡리 317-5,충청남도 아산시청,,달숲어린이공원,36.76030758,126.8839874,충청남도 아산시청,2022-03-30,041-540-2123
충청남도 아산시 신창면 남성리 833,충청남도 아산시청,,온가람어린이공원,36.789515,126.952338,충청남도 아산시청,2022-03-30,041-540-2123
충청남도 아산시 온천동 1570,충청남도 아산시청,,맑은어린이공원,36.788348,127.000878,충청남도 아산시청,2022-03-30,041-540-2123
충청남도 아산시 용화동 1572(신도브레뉴),충청남도 아산시청,,동그라미근린공원,36.773343,127.010238,충청남도 아산시청,2022-03-30,041-540-2123
충청남도 아산시 풍기동 441,충청남도 아산시청,,풍기근린공원,36.77397389,127.020324,충청남도 아산시청,2022-03-30,041-540-2123
충청남도 아산시 배방읍 공수리 629,충청남도 아산시청,,늘해랑어린이공원,36.772209,127.0510439,충청남도 아산시청,2022-03-30,041-540-2123
